danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
0.467,,-7.846,0.0311,0.00416,5.93e-05,0.708,0.186,125.013,latin
0.53,0.598,-7.178,0.0516,0.874,0.0,,,74.652,latin
0.566,0.538,-5.729,0.0346,0.406,0.000497,0.979,0.315,,latin
0.458,,-7.594,0.0261,0.256,,0.625,0.538,,latin
0.519,0.62,,0.151,0.657,,0.679,0.285,100.137,latin
,0.15,-9.795,0.0439,0.833,0.0,0.0988,0.383,,latin
,0.313,,0.0422,0.811,0.0,0.0566,0.274,166.138,latin
0.398,0.529,-10.085,0.0965,0.547,0.0,0.744,0.696,153.704,latin
0.458,0.692,-8.383,0.0388,0.625,,0.827,,121.875,latin
0.713,,-8.02,0.0311,,0.02,0.137,0.649,102.055,latin
,0.575,-4.902,0.0639,0.128,0.0,0.147,0.269,136.072,latin
0.611,,-9.48,0.0377,0.794,0.0,0.938,0.165,99.567,latin
0.393,0.911,,0.0534,0.0431,0.0,0.932,0.499,180.949,latin
0.555,0.346,-8.68,0.0266,0.219,0.0,0.103,0.151,107.18,latin
0.656,0.487,,0.0708,0.809,0.0,0.705,0.596,98.049,latin
0.56,0.532,-8.341,0.0411,0.656,0.0,,,120.161,latin
0.529,0.801,-5.197,0.0348,0.22,0.0,0.703,,134.781,latin
0.457,0.723,-4.748,0.036,0.148,0.0,0.132,0.499,103.189,latin
0.444,0.266,-11.884,0.0447,0.684,0.0,0.112,0.564,150.026,latin
0.492,,,0.0426,0.231,0.0,0.942,0.342,145.946,latin
0.596,0.707,-6.401,0.0269,0.164,0.00196,0.99,0.43,132.211,latin
0.393,0.311,-10.275,0.0344,,,0.855,0.384,132.38,latin
0.435,,,0.118,0.384,,0.886,,,latin
0.34,0.445,-7.926,0.0305,0.255,0.000325,,0.17,112.532,latin
0.474,0.847,-6.102,0.124,0.0508,0.0,0.966,,188.206,latin
0.592,0.909,-6.763,0.0697,0.213,0.0,,0.441,97.036,latin
0.608,0.666,-6.864,,0.249,0.0,0.274,0.491,146.025,latin
0.463,,-6.798,0.0754,0.647,,0.13,,79.606,latin
,,,0.0606,0.0238,,,0.564,140.118,latin
0.697,0.661,,0.0386,0.355,0.0,0.0991,0.634,97.967,latin
0.574,,-5.249,0.0813,0.337,0.0,0.0903,0.535,113.934,latin
0.585,0.588,-8.147,0.115,0.405,,0.321,0.429,100.808,latin
0.667,,-5.476,0.0507,0.2,0.0,0.151,0.458,,latin
0.525,0.769,,0.0315,0.147,0.0,0.149,0.382,153.936,latin
0.838,,-5.889,0.134,0.134,3.23e-06,0.119,0.622,100.966,latin
0.407,,-10.223,0.0382,0.88,0.000128,0.307,0.339,73.72,latin
,0.767,-3.977,0.056,0.087,,0.177,,97.986,latin
0.524,,-5.432,0.0356,0.011,7.09e-06,0.102,0.225,130.02,latin
0.747,0.649,-6.218,0.219,0.333,0.0,0.172,0.84,88.011,latin
0.736,0.595,-6.428,0.0661,0.634,1.87e-05,0.126,0.516,,latin
0.679,0.216,-14.465,,0.781,0.0,0.0987,0.598,81.966,latin
,0.504,-5.288,0.0603,0.265,0.0,0.111,,,latin
,0.5,-8.803,0.0571,0.736,0.0,0.283,0.632,77.595,latin
0.341,0.53,-6.806,0.0424,0.839,0.0,0.0865,0.405,171.571,latin
0.863,0.686,-4.512,0.253,0.327,0.0,0.0724,0.463,94.026,latin
0.86,0.697,-4.727,0.0718,0.102,,0.159,0.586,129.978,latin
0.798,0.746,-4.16,0.101,0.137,1.54e-05,0.0478,0.541,100.036,latin
0.627,0.456,-7.143,0.0281,0.314,0.0,0.0901,0.193,122.025,latin
0.849,0.655,,0.106,0.266,0.0,0.0781,0.76,161.966,latin
0.856,0.657,-3.775,0.168,,,0.0887,0.793,92.004,latin
0.662,,-8.939,0.296,0.289,,0.11,0.398,179.899,latin
0.687,0.673,-4.078,,0.449,0.0,0.0746,,87.932,latin
0.752,,-4.492,0.104,0.323,0.0,0.709,0.895,99.995,latin
0.644,0.672,-8.075,0.0851,0.167,,0.179,0.632,93.908,latin
0.682,0.55,-5.91,0.105,0.175,0.0,0.116,0.271,90.727,latin
0.653,,-5.097,0.0785,0.12,0.0,0.102,,,latin
0.756,,-7.369,0.118,0.442,0.00552,0.18,0.771,77.064,latin
0.708,0.534,-7.623,0.159,0.629,0.00462,0.094,0.704,,latin
,0.804,-6.327,0.0677,0.0231,0.0,0.0494,0.426,104.823,latin
0.646,,,0.0312,0.0197,0.0,,,127.026,latin
0.802,0.744,-5.968,0.078,0.0807,0.0,0.0917,0.45,,latin
0.535,0.724,-5.13,0.0419,0.0384,0.0,0.187,0.333,103.219,latin
0.731,,-7.399,0.0586,0.232,2.33e-05,0.265,,99.995,latin
0.677,0.757,,0.168,0.0449,0.0,0.117,0.643,184.119,latin
0.441,,-5.468,0.139,0.0411,,0.837,0.734,173.903,latin
0.735,,-4.809,0.124,0.379,0.0,0.0423,0.616,90.039,latin
,0.84,-3.547,0.0879,0.0112,,0.119,0.624,,latin
,0.945,-5.158,0.0415,0.019,2.63e-06,0.14,0.832,101.994,latin
0.887,0.568,-10.146,0.194,0.263,0.00285,0.0951,0.127,127.923,latin
0.404,,,,0.327,0.03,0.155,,149.604,latin
,0.67,-5.737,0.0562,0.536,,0.0735,0.82,110.02,latin
0.782,0.7,,0.09,0.476,,0.243,0.567,168.001,latin
0.733,0.688,,,0.0602,0.000154,0.289,,110.01,latin
0.397,0.482,-8.79,0.0404,0.206,0.000502,,,157.699,latin
0.571,0.543,-10.419,0.422,0.467,0.0,0.477,0.388,86.16,latin
,0.842,-6.513,0.0878,0.0775,0.0026,0.0884,0.769,119.966,latin
0.855,0.926,,,0.198,0.358,0.139,,124.991,latin
0.445,0.642,,0.209,0.0123,0.0,0.14,,110.518,latin
0.775,,-7.098,0.0468,0.792,0.000155,0.105,0.552,97.934,latin
,,-11.854,0.285,0.00437,0.889,,0.255,144.934,latin
0.359,0.795,-6.567,0.18,0.0579,3.82e-06,0.349,,,latin
0.887,0.771,,0.0953,,0.0,0.0882,0.846,153.935,latin
0.793,0.652,-8.796,0.0573,0.303,0.0,0.125,,125.675,latin
0.693,,-5.177,0.173,0.0513,6.69e-05,0.0593,0.517,157.809,latin
0.686,0.825,-6.602,0.195,0.0418,,0.873,0.361,136.014,latin
0.81,0.764,,0.0981,0.549,1.23e-06,0.0925,0.697,110.063,latin
,0.822,,0.147,0.207,0.0,0.126,,98.023,latin
0.497,0.896,-3.922,,0.272,0.0,0.0816,0.778,,latin
0.7,,-7.625,0.276,0.0388,0.0,0.168,0.546,75.515,latin
0.768,0.663,-6.669,0.112,0.00398,0.0,0.118,,130.978,latin
0.871,0.61,-6.01,0.0825,0.44,0.172,0.141,0.738,105.002,latin
0.619,0.35,-10.625,0.0314,0.0343,,0.116,0.0695,74.969,latin
,0.74,-5.644,0.309,0.125,,0.333,,,latin
0.742,0.427,,0.0805,0.484,0.027,0.111,0.887,176.013,latin
0.501,,-5.674,0.0325,0.0902,,0.0579,0.19,,latin
0.737,,-6.677,0.25,0.509,0.0,0.0608,,127.97,latin
0.773,0.378,-7.062,,0.14,0.0,0.133,,94.946,latin
0.655,,-4.787,0.153,0.198,0.0,0.067,0.839,177.928,latin
0.715,,-3.501,0.0547,0.154,0.000146,0.11,0.682,96.939,latin
0.695,0.379,-9.096,0.0339,0.861,0.0,0.106,0.808,105.108,latin
0.783,,-4.078,,0.127,0.0,0.127,0.925,90.976,latin
0.695,0.856,-4.446,0.0547,0.174,0.0,0.116,,91.911,latin
,0.807,-3.324,0.0613,0.0481,0.0,0.0652,0.63,183.971,latin
0.766,,,0.132,0.213,0.0,0.349,,94.027,latin
0.722,,,0.247,0.328,1.47e-05,0.198,,198.075,latin
0.74,,-3.647,0.0686,0.205,0.0,0.107,0.717,93.95,latin
,0.691,,0.0432,0.243,0.0,0.14,,179.91,latin
0.652,0.857,-5.044,0.0676,0.186,0.0,,0.504,163.963,latin
0.791,,-3.695,0.0464,0.354,2.93e-05,,0.82,,latin
0.743,0.855,-3.976,0.0436,0.141,0.0045,0.099,0.871,96.989,latin
,0.897,-3.652,0.0389,0.0391,0.0,0.117,0.649,96.006,latin
0.681,,-4.323,0.0785,0.0482,0.0,0.0753,0.839,170.019,latin
0.75,0.76,-4.836,,0.187,0.0,0.0548,0.893,183.817,latin
0.777,0.782,-4.435,0.0907,0.0505,0.0,0.64,,94.023,latin
0.783,0.84,-3.416,0.051,0.174,0.0,0.412,0.839,95.001,latin
0.798,0.809,-6.152,0.0839,0.0317,0.0,0.214,0.471,,latin
0.837,0.784,-4.531,0.101,0.175,,0.0897,0.748,94.036,latin
0.595,,-4.736,0.0549,0.0364,0.00108,0.334,0.711,180.073,latin
0.863,0.84,-3.7,0.0587,0.158,0.0,0.368,,109.977,latin
0.88,,-4.258,0.0874,0.177,6.43e-05,0.106,0.884,117.948,latin
,,-5.616,0.148,0.0522,0.0,0.46,0.457,116.735,latin
0.676,0.609,-5.831,0.481,0.0706,0.0,0.152,,142.037,latin
0.676,0.771,-3.675,0.0483,0.0237,7e-06,0.102,0.569,,latin
0.896,0.586,-6.687,0.0559,0.104,0.0,0.79,0.642,116.971,latin
0.787,,-4.577,0.158,0.256,3.57e-06,0.0904,0.786,,latin
0.453,,,0.0638,0.449,0.0,0.19,0.516,122.973,latin
0.794,,,0.173,0.853,0.134,0.112,0.241,174.088,latin
0.724,0.491,-6.024,,0.018,,,0.383,105.046,latin
0.794,0.798,-4.791,0.0602,0.0651,9.18e-05,0.233,0.629,105.069,latin
0.548,0.816,-4.209,0.0465,0.122,,0.335,,,latin
0.662,,-6.554,0.106,0.404,0.0,0.121,0.495,145.841,latin
0.513,0.796,-4.075,0.0629,0.00147,0.000209,0.0938,0.345,171.017,latin
0.764,0.32,-7.209,0.0546,0.837,0.0,0.0822,,91.019,latin
0.838,0.545,-6.713,0.0706,0.208,,0.103,0.631,114.998,latin
0.559,0.491,,0.0346,0.0567,0.0,0.0992,0.114,153.131,latin
0.794,0.793,-4.521,0.0842,0.0125,,0.0952,0.677,123.941,latin
0.824,0.588,-6.4,0.0924,0.692,0.000104,0.149,0.513,98.027,latin
0.785,,,0.0873,0.188,,0.265,,,latin
0.784,0.43,-8.756,0.0364,0.123,0.0,0.0887,0.236,127.087,latin
0.701,0.396,,0.119,0.112,0.0209,0.223,,129.004,latin
,0.585,-6.35,0.0277,0.143,0.0,0.109,0.324,110.94,latin
0.655,0.722,-4.726,0.048,0.556,0.0,0.133,0.298,90.099,latin
0.665,0.712,-7.536,0.0527,0.00103,0.00342,0.102,0.669,93.989,latin
0.704,0.225,-14.454,0.0994,0.902,0.657,,0.243,120.006,latin
0.505,,-9.005,0.0438,0.576,0.0,0.21,0.0916,101.993,latin
0.67,0.668,,0.0422,0.536,,0.133,0.608,88.033,latin
0.689,0.516,-5.857,0.0444,0.513,0.0,0.163,,124.876,latin
0.585,0.62,-8.09,0.0327,0.0426,0.00224,0.15,,101.939,latin
0.718,0.882,-4.677,0.0521,,0.0286,0.102,0.611,95.005,latin
0.701,0.778,-5.076,,0.125,0.0,0.0828,,,latin
0.598,0.427,-8.764,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,latin
0.459,0.575,-4.858,0.0573,0.604,,0.0885,0.183,111.881,latin
,0.645,-7.325,0.402,0.00936,0.000132,0.117,0.59,,latin
0.464,0.473,,0.129,0.866,0.0,0.109,0.604,75.801,latin
0.695,0.762,-3.497,0.0395,0.192,0.00244,0.0863,,120.042,latin
0.866,,-10.938,0.0745,0.117,0.0,0.0689,0.713,,latin
0.759,0.54,,0.0287,0.037,0.0,,0.75,116.947,latin
0.816,0.63,,0.226,0.133,,0.0692,0.715,96.493,latin
0.501,,,0.0319,0.751,,0.105,,109.891,latin
0.878,0.619,-5.56,0.102,0.0533,0.0,0.113,0.639,136.041,latin
0.584,0.685,,0.425,0.0304,0.0,0.189,0.345,97.551,latin
0.591,,-5.59,0.0289,0.225,0.0,0.414,0.501,104.003,latin
0.778,,-7.109,0.0776,0.128,0.0,0.399,0.678,129.989,latin
0.596,0.552,-10.278,0.097,0.0765,0.334,0.104,0.112,97.949,latin
0.843,0.391,-7.899,0.0845,0.181,0.0,0.137,,129.972,latin
0.857,,,0.0824,0.148,0.0,0.0865,0.668,97.986,latin
0.53,0.538,,0.0335,0.17,2.83e-06,0.248,0.288,,latin
0.74,0.498,-6.684,0.0456,0.0169,0.00282,0.319,0.652,,latin
0.703,0.594,-6.146,0.0752,0.342,,0.123,0.475,153.848,latin
0.667,0.583,,0.0747,0.231,4.48e-05,0.181,0.187,,latin
0.729,0.545,,0.0316,0.0174,,,0.514,,latin
0.834,0.73,-3.714,,0.00513,0.0,0.124,0.446,155.008,latin
0.294,0.505,-8.106,0.042,0.12,0.0,,0.357,85.332,latin
0.66,0.395,-5.242,0.0333,0.873,0.0,0.112,0.678,81.997,latin
0.901,,-8.575,0.126,0.051,0.0,0.0599,,135.984,latin
0.563,,-7.906,0.271,0.114,0.0254,0.304,,154.355,latin
0.698,0.454,-6.756,0.151,0.123,0.0,0.155,0.137,92.932,latin
0.693,0.575,-6.998,0.0801,0.374,,0.252,0.492,117.999,latin
,0.678,,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,latin
0.708,0.186,-8.953,0.0422,0.868,0.0,0.0779,0.321,72.541,latin
0.659,,-2.253,0.0451,0.0667,0.0,0.582,0.439,88.042,latin
0.675,0.414,-6.508,0.0569,0.105,0.0,0.192,0.439,128.927,latin
0.748,0.524,-5.599,0.0338,0.414,0.0,,0.661,95.01,latin
0.477,0.682,-4.931,0.0925,0.153,0.0,0.0763,0.345,110.567,latin
,0.653,-3.875,0.081,0.456,0.0,0.103,0.163,,latin
0.665,0.799,-2.868,0.0617,0.18,0.0,0.125,,101.976,latin
0.421,0.653,-4.85,0.398,0.0135,0.0,0.114,0.733,78.6,latin
,,,0.0897,0.223,0.0,0.104,0.877,151.891,latin
0.798,,,0.0442,0.0912,,0.0894,0.842,101.956,latin
0.588,,,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,latin
0.737,0.828,-4.711,,0.0149,0.000583,0.0862,0.517,124.052,latin
0.831,0.502,-4.045,0.046,0.101,0.0,0.122,0.101,100.541,latin
0.725,,-4.641,0.0466,0.0632,0.000251,0.14,0.638,106.032,latin
0.795,0.496,-5.883,0.0722,0.108,0.0,0.0645,0.874,94.01,latin
0.599,0.887,-3.967,0.0984,0.0192,1.21e-06,,,170.918,latin
0.784,0.721,-5.457,0.0506,0.0149,0.00424,0.285,0.895,121.966,latin
0.677,,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,latin
0.6,0.535,,0.107,0.648,4.7e-06,0.162,,71.912,latin
0.76,0.479,-5.574,0.0466,0.556,0.0,0.0703,,89.911,latin
0.64,,-8.113,0.187,0.124,0.0,0.0802,0.548,92.977,latin
0.601,0.794,-5.844,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,latin
0.845,,,0.216,,0.0,0.0806,0.545,111.983,latin
0.522,0.128,-18.717,0.0357,0.894,,0.0941,0.124,109.986,latin
0.789,0.427,,0.308,0.0649,3.62e-05,0.171,,97.032,latin
,0.498,-8.866,0.0685,0.23,5.98e-06,0.795,0.413,,latin
0.67,,-11.265,0.295,0.252,0.33,,0.68,,latin
0.717,0.653,-5.634,0.0658,0.229,0.0,0.101,0.412,106.966,latin
0.561,0.597,-6.0,0.0405,0.286,0.0,0.0979,0.355,76.826,latin
0.674,0.881,-2.853,0.147,0.296,3.01e-06,0.0793,0.234,98.994,latin
0.602,,-6.213,0.0446,0.731,0.0,0.0808,0.518,73.877,latin
0.639,,-2.758,,0.135,0.0,0.129,0.566,93.132,latin
,,-4.198,0.0602,0.524,0.0,0.147,0.864,123.911,latin
0.581,0.642,,0.407,0.0519,0.0,0.183,,80.142,latin
0.667,0.98,-2.703,,0.0585,0.923,0.314,,128.007,latin
0.677,0.934,,,0.00693,0.00155,0.832,0.22,,latin
0.755,,-2.804,0.163,0.0916,0.698,0.441,,126.065,latin
0.536,,,0.0556,0.251,0.000196,,,127.983,latin
0.663,0.971,-2.314,0.269,0.00746,0.00268,0.446,,149.991,latin
0.489,,-6.634,0.0412,0.0296,8.19e-06,0.125,0.106,,latin
0.728,,-7.038,0.034,0.00552,0.0,0.312,,92.029,latin
0.619,,-3.982,0.076,,,,0.123,128.025,latin
0.718,0.964,,0.0839,0.00483,0.00485,0.83,,,latin
0.516,0.668,-7.461,0.0334,0.000901,,0.254,,161.972,latin
,0.779,-3.782,0.0344,0.133,0.0,0.0838,0.428,139.93,latin
0.676,0.367,-15.681,,0.169,,0.127,,119.968,latin
0.563,,,0.0591,0.0463,0.00432,0.0746,,170.054,latin
0.733,0.431,-11.395,0.0538,0.0747,0.00652,0.0936,0.341,,latin
0.728,,,0.149,0.00842,0.0,0.364,,129.943,latin
,0.587,,0.0323,,,0.244,0.397,123.018,latin
,,-9.585,0.0492,0.511,2.08e-05,0.457,0.365,87.032,latin
0.397,,-8.509,0.0407,0.0222,7.02e-05,0.197,0.247,220.252,latin
0.678,0.609,-7.142,0.0318,0.071,0.0973,0.144,0.247,,latin
0.705,,-8.256,0.0521,0.00476,1.09e-05,0.142,,126.015,latin
0.679,,-12.116,0.0323,0.00806,0.086,0.251,0.925,125.005,latin
0.643,,-7.043,0.034,0.0247,0.0545,,,128.034,latin
0.504,0.821,-7.05,0.0283,0.0272,0.857,0.277,0.481,,latin
0.415,,-11.633,0.0266,0.226,,0.0961,,,latin
0.655,0.8,-3.347,0.0421,0.325,1.37e-05,0.175,,94.057,latin
0.573,0.557,,0.0265,0.00843,0.519,,,,latin
0.351,,-17.586,0.0369,,2.08e-06,0.142,,203.357,latin
0.789,0.583,-6.049,0.219,0.308,4.59e-06,0.104,0.291,89.991,latin
0.778,0.727,-4.5,0.0395,0.0985,0.0,0.152,,120.016,latin
0.663,0.829,-3.222,0.0458,0.477,0.0,0.157,0.425,115.07,latin
0.25,0.406,,0.0315,0.356,7.08e-06,0.103,0.112,,latin
0.841,0.853,,0.0393,0.0463,0.0443,0.0385,0.803,125.003,latin
,0.621,-5.675,0.0339,0.014,,0.0906,0.271,90.025,latin
0.614,,-8.095,0.0291,0.0287,0.00526,0.253,0.579,,latin
0.833,,-5.952,0.0536,0.0263,0.00074,0.121,0.457,107.995,latin
0.687,,-5.06,0.0741,0.152,,0.0671,0.552,121.931,latin
0.703,0.562,-3.583,0.0434,0.22,0.0,0.24,,110.001,latin
0.699,,-5.668,0.0779,0.207,3.16e-06,0.524,0.493,100.034,latin
0.755,0.94,-4.742,0.0381,0.277,0.00463,0.166,0.645,121.992,latin
0.784,,-4.945,0.0596,0.106,,0.101,0.528,124.989,latin
0.485,0.321,-11.356,0.0307,0.275,0.00786,0.153,,,latin
0.565,0.547,,0.402,0.135,,0.134,0.278,,latin
0.634,,-10.435,0.0334,0.000968,,0.077,0.314,128.009,latin
,,-9.234,0.0358,0.0756,0.852,0.156,0.684,122.002,latin
0.794,,-8.14,0.0464,0.031,,0.327,0.269,122.998,latin
0.665,,-9.264,0.0399,0.854,5.51e-05,0.13,0.2,97.988,latin
,0.366,-9.624,0.0565,0.141,0.0,0.144,,,latin
0.782,0.326,,0.0754,0.0585,8.69e-06,0.132,0.197,,latin
0.61,0.509,-11.204,0.0901,0.0775,,0.142,,160.239,latin
0.7,0.458,,0.436,,,0.0842,0.657,128.044,latin
0.757,0.912,-6.264,0.0466,0.00338,0.00725,0.0929,0.551,118.988,latin
0.953,0.473,-8.009,0.126,0.153,,0.112,0.632,120.069,latin
0.624,,-5.952,0.0294,0.0679,1.79e-06,0.103,,103.997,latin
0.663,0.603,-6.723,0.136,0.349,0.0,0.0969,,90.036,latin
0.572,0.641,,0.0547,0.0151,0.0,0.0973,,90.069,latin
0.428,0.752,-5.535,0.0527,0.0972,1.1e-06,0.0513,0.69,75.979,latin
0.812,0.661,-8.139,0.0696,0.31,0.0,0.0925,0.912,87.023,latin
0.728,0.885,,0.0373,0.122,6.35e-06,0.314,0.927,96.977,latin
0.713,0.699,-6.426,0.0376,0.533,0.0,0.112,,100.079,latin
0.856,0.566,,0.0721,0.206,0.0,0.267,0.949,96.987,latin
0.782,0.813,-6.068,0.0468,,,0.113,0.963,,latin
0.695,0.755,-6.867,0.0386,0.134,0.0,0.0877,0.77,,latin
0.785,0.917,,0.236,0.283,,,0.875,102.0,latin
0.691,0.8,-5.53,0.0467,0.117,0.0,0.0821,0.91,103.846,latin
,0.892,-6.934,0.135,0.237,0.0,0.131,0.677,,latin
0.716,0.552,-8.316,0.0347,0.4,0.0,0.232,0.785,108.045,latin
0.823,0.679,,0.0512,0.258,6.64e-06,0.0574,0.919,127.052,latin
0.628,,-5.828,0.0511,0.446,0.0,0.112,0.662,179.911,latin
0.616,,-1.698,0.0483,0.166,0.0,0.172,0.902,95.036,latin
0.745,,-3.959,0.134,0.21,1.48e-06,0.333,0.951,179.991,latin
0.744,0.804,-6.327,0.0677,0.0231,0.0,0.0494,0.426,104.823,latin
0.73,,-6.406,0.0876,0.208,0.0013,0.0804,0.825,101.965,latin
0.806,0.875,,0.088,0.0838,0.00192,0.065,,,latin
0.757,0.632,-6.83,0.0549,0.499,,0.0723,0.742,122.936,latin
0.744,,-3.166,,0.0256,,0.0881,0.787,91.977,latin
0.655,,-3.23,0.0344,0.344,0.0,0.349,0.893,105.017,latin
0.723,0.777,-3.503,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,latin
0.73,0.701,-5.885,0.106,0.132,0.0,0.151,0.785,175.95,latin
,,,0.0814,0.139,0.0,0.0829,0.872,,latin
0.4,0.915,-4.89,0.28,0.0846,0.0,,0.878,88.917,latin
0.832,0.772,-5.429,0.1,0.0559,0.000486,0.44,0.704,96.016,latin
0.671,0.954,-1.87,0.13,0.0244,0.0,0.111,0.556,,latin
0.832,,-6.042,0.0385,0.282,,,0.589,94.013,latin
0.724,0.904,-3.354,0.0966,0.0786,0.0,0.226,,90.999,latin
0.746,0.746,-5.046,0.102,0.152,0.0,0.274,0.733,175.965,latin
0.775,0.679,-4.985,0.0465,0.147,0.0,0.155,0.674,,latin
0.736,,,0.0428,0.069,6.39e-05,0.756,0.663,,latin
0.852,,-2.921,0.0776,0.187,,0.159,0.907,102.034,latin
0.757,0.711,-4.643,,0.36,0.0,0.121,0.817,139.962,latin
0.761,0.829,-3.203,0.0681,0.167,0.0,0.189,0.813,92.033,latin
0.684,,-3.297,0.0773,0.0744,,0.111,0.647,91.048,latin
0.718,0.711,-5.746,0.11,0.157,5.54e-05,0.1,0.92,173.916,latin
0.777,0.911,-3.223,0.173,0.246,0.0,0.257,0.704,96.017,latin
0.702,,-5.173,0.099,0.425,,0.148,,173.967,latin
0.74,0.879,-2.251,0.105,0.193,8.25e-05,,0.948,103.71,latin
0.899,0.626,-4.228,0.292,0.076,0.0,0.0631,0.873,88.007,latin
0.788,0.477,-7.348,0.0434,0.549,0.0,0.349,0.86,94.983,latin
0.717,,-4.956,0.053,0.233,0.0,0.359,,,latin
0.725,,-2.955,0.0658,0.0344,0.0,0.183,0.946,142.006,latin
0.814,0.813,-3.023,0.0561,0.03,9.33e-05,0.255,,79.997,latin
0.685,0.944,-2.793,0.145,0.0856,0.0,0.0927,0.757,124.987,latin
0.83,,,0.144,0.149,0.00576,0.0538,0.549,96.01,latin
0.759,0.812,,0.0593,0.122,4.51e-05,0.192,0.661,88.995,latin
0.773,,-4.959,0.0526,0.0864,3.73e-06,0.0727,0.858,88.006,latin
0.897,,-3.735,0.147,0.252,0.0,0.517,0.542,95.981,latin
0.627,,,0.0325,0.00291,,0.0598,0.237,127.953,latin
0.732,0.801,-3.859,0.0327,0.39,0.0,0.31,0.824,123.981,latin
0.865,,-4.921,0.0668,0.334,0.0,0.104,0.536,95.016,latin
0.829,,-5.951,0.101,0.0959,0.0,0.776,0.883,87.991,latin
0.729,0.894,,0.0397,0.00205,0.021,0.128,0.832,124.992,latin
0.73,,-5.167,0.051,0.0427,,0.262,0.974,129.974,latin
0.729,,,0.096,0.165,0.0,,0.612,93.022,latin
0.823,,,0.0409,0.422,0.00427,0.094,0.658,99.985,latin
0.663,0.868,,0.0852,0.0234,3.81e-06,0.0716,0.926,129.068,latin
0.684,,,,0.169,1.95e-06,0.226,0.787,95.986,latin
0.748,0.565,,0.0476,0.164,0.00169,0.103,0.812,175.92,latin
0.695,,,0.0607,0.0183,,0.249,,124.961,latin
0.686,,,0.256,0.108,0.0,0.494,0.515,94.006,latin
0.65,0.741,-5.459,0.0319,0.0886,,0.119,0.603,90.998,latin
,0.778,-6.623,0.101,0.209,0.0,,,172.047,latin
0.815,0.757,-6.16,0.039,0.382,3.28e-06,0.147,,,latin
0.872,0.786,,,0.0348,0.0,0.0776,0.722,96.002,latin
0.685,,-3.411,0.0687,0.0538,0.0,0.392,0.511,99.957,latin
0.777,0.892,-3.54,0.0303,0.186,,0.0747,,115.02,latin
0.798,0.821,-6.143,0.0596,0.0985,5.84e-06,0.178,,95.004,latin
0.602,,-4.878,0.0448,0.0532,0.0,0.314,0.956,124.99,latin
0.752,0.795,,0.0415,0.193,3.93e-05,0.0772,,,latin
0.858,0.835,,0.122,0.225,5.76e-06,0.0613,0.466,88.0,latin
0.77,,-7.755,0.086,0.0789,0.0,0.153,0.63,,latin
0.832,,-4.815,0.228,0.0991,,0.344,,90.069,latin
0.824,0.699,-6.278,0.0987,0.243,5.9e-06,0.264,0.786,,latin
,0.808,-4.949,0.112,0.287,,0.099,,180.067,latin
0.826,0.745,-3.615,0.0415,0.0187,0.0237,0.163,,121.002,latin
0.815,0.826,-5.217,0.155,0.283,0.0,0.256,,95.031,latin
0.775,0.744,,0.0916,0.0567,0.0,0.392,,92.98,latin
0.815,0.856,,0.122,0.4,8.34e-05,0.244,0.872,91.995,latin
0.808,,-4.912,0.0445,0.255,0.0197,0.0886,0.722,94.998,latin
0.767,0.657,-5.666,0.0725,0.333,0.0,0.0375,0.906,,latin
0.801,0.773,-6.651,0.0896,0.563,,0.103,0.796,94.988,latin
0.812,0.783,-5.598,0.0528,0.0478,,0.836,0.864,117.028,latin
0.763,,-12.101,0.0552,0.0136,0.000411,,0.471,94.015,latin
,,-4.805,0.0804,0.0558,3.21e-06,,,116.007,latin
0.76,,-8.91,,0.0111,2.15e-05,0.566,0.75,114.919,latin
0.788,0.735,-7.171,0.0433,0.0225,0.0,0.0427,0.399,94.004,latin
0.86,,,0.239,0.257,0.00408,0.0972,0.813,95.039,latin
0.878,0.894,-5.834,0.123,0.184,0.0,0.105,0.682,,latin
0.732,0.708,-7.905,0.262,0.534,,0.237,,175.924,latin
0.808,0.697,-5.899,0.241,0.041,0.0,0.0546,0.554,95.06,latin
0.808,,-7.128,0.0963,0.171,1.42e-06,,0.491,,latin
0.822,0.776,-5.524,0.108,0.104,0.0,0.443,0.705,96.01,latin
0.795,0.623,-5.375,0.0461,0.565,1.09e-05,0.062,0.96,93.03,latin
0.772,,-8.32,0.0465,0.66,1.45e-05,0.142,0.968,93.876,latin
0.754,0.875,,0.0407,0.395,0.0,0.0905,0.967,,latin
0.69,0.684,,0.0492,0.514,0.0,0.105,,89.916,latin
0.817,0.74,-4.566,0.283,0.266,0.0,0.0992,0.674,,latin
0.749,,-4.883,0.345,0.31,,0.232,,180.049,latin
0.731,,-4.101,0.0898,0.622,2.96e-06,0.0419,0.907,88.993,latin
0.87,0.706,-5.395,0.126,0.0253,,0.0872,0.593,100.013,latin
0.731,,-3.6,0.0433,0.382,,0.0754,0.865,154.111,latin
0.699,0.65,-4.281,0.171,0.0332,,0.299,0.52,179.84,latin
,,-2.983,0.0508,0.0132,0.00145,0.0631,0.805,96.063,latin
